CVE-2016-8415,elev privileg vulner qualcomm wi fi driver could enabl local malici applic execut arbitrari code within context kernel issu rate high first requir compromis privileg process product android version kernel kernel android id refer qc cr 
CVE-2016-8414,inform disclosur vulner qualcomm secur execut environ communic could enabl local malici applic access data outsid permiss level issu rate moder first requir compromis privileg process product android version kernel kernel android id refer qc cr 
CVE-2016-8413,inform disclosur vulner qualcomm camera driver could enabl local malici applic access data outsid permiss level issu rate moder first requir compromis privileg process product android version kernel kernel android id refer qc cr 
CVE-2016-8412,elev privileg vulner qualcomm camera could enabl local malici applic execut arbitrari code within context kernel issu rate high first requir compromis privileg process product android version kernel kernel android id refer qc cr 
CVE-2016-8410,inform disclosur vulner qualcomm sound driver could enabl local malici applic access data outsid permiss level issu rate moder first requir compromis privileg process product android version kernel kernel android id refer qc cr 
CVE-2016-8409,inform disclosur vulner nvidia video driver could enabl local malici applic access data outsid permiss level issu rate moder first requir compromis privileg process product android version kernel android id refer n cve 
CVE-2016-8408,inform disclosur vulner nvidia video driver could enabl local malici applic access data outsid permiss level issu rate moder first requir compromis privileg process product android version kernel android id refer n cve 
CVE-2016-8407,inform disclosur vulner kernel compon includ ion subsystem binder usb driver network subsystem could enabl local malici applic access data outsid permiss level issu rate moder first requir compromis privileg process product android version kernel kernel android id 
CVE-2016-8406,inform disclosur vulner kernel compon includ ion subsystem binder usb driver network subsystem could enabl local malici applic access data outsid permiss level issu rate moder first requir compromis privileg process product android version kernel kernel android id 
CVE-2016-8405,inform disclosur vulner kernel compon includ ion subsystem binder usb driver network subsystem could enabl local malici applic access data outsid permiss level issu rate moder first requir compromis privileg process product android version kernel kernel android id 
CVE-2016-8404,inform disclosur vulner kernel compon includ ion subsystem binder usb driver network subsystem could enabl local malici applic access data outsid permiss level issu rate moder first requir compromis privileg process product android version kernel android id 
CVE-2016-8403,inform disclosur vulner kernel compon includ ion subsystem binder usb driver network subsystem could enabl local malici applic access data outsid permiss level issu rate moder first requir compromis privileg process product android version kernel android id 
CVE-2016-8402,inform disclosur vulner kernel compon includ ion subsystem binder usb driver network subsystem could enabl local malici applic access data outsid permiss level issu rate moder first requir compromis privileg process product android version kernel kernel android id 
CVE-2016-8401,inform disclosur vulner kernel compon includ ion subsystem binder usb driver network subsystem could enabl local malici applic access data outsid permiss level issu rate moder first requir compromis privileg process product android version kernel kernel android id 
CVE-2016-8400,inform disclosur vulner nvidia librm librari libnvrm could enabl local malici applic access data outsid permiss level issu rate moder could use access sensit data without permiss product android version kernel android id refer n cve 
CVE-2016-8399,elev privileg vulner kernel network subsystem could enabl local malici applic execut arbitrari code within context kernel issu rate moder first requir compromis privileg process current compil optim restrict access vulner code product android version kernel kernel android id 
CVE-2016-8397,inform disclosur vulner nvidia video driver could enabl local malici applic access data outsid permiss level issu rate high could use access sensit data without explicit user permiss product android version kernel android id refer n cve 
CVE-2016-8394,elev privileg vulner synapt touchscreen driver could enabl local malici applic execut arbitrari code within context kernel issu rate high first requir compromis privileg process product android version kernel android id 
CVE-2016-8393,elev privileg vulner synapt touchscreen driver could enabl local malici applic execut arbitrari code within context kernel issu rate high first requir compromis privileg process product android version kernel android id 
CVE-2016-8392,elev privileg vulner qualcomm sound driver could enabl local malici applic execut arbitrari code within context kernel issu rate high first requir compromis privileg process product android version kernel kernel android id refer qc cr 
CVE-2016-8391,elev privileg vulner qualcomm sound driver could enabl local malici applic execut arbitrari code within context kernel issu rate high first requir compromis privileg process product android version kernel kernel android id refer qc cr 
CVE-2016-7966,malici url contain quot charact possibl inject html code kmail plaintext viewer due parser use url possibl includ equal sign space inject html great reduc avail html function although possibl includ html comment indic hide content 
CVE-2016-7917,nfnetlink rcv batch function net netfilt nfnetlink c linux kernel check whether batch messag length field larg enough allow local user obtain sensit inform kernel memori caus denial servic infinit loop bound read leverag cap net admin capabl 
CVE-2016-7916,race condit environ read function fs proc base c linux kernel allow local user obtain sensit inform kernel memori read proc environ file process setup time interv environ variabl copi incomplet 
CVE-2016-7915,hid input field function driver hid hid core c linux kernel allow physic proxim attack obtain sensit inform kernel memori caus denial servic bound read connect devic demonstr logitech dj receiv 
CVE-2016-7914,assoc array insert termin node function lib assoc array c linux kernel check whether slot leaf allow local user obtain sensit inform kernel memori caus denial servic invalid pointer derefer bound read via applic use associ array data structur demonstr keyutil test suit 
CVE-2016-7913,xc set config function driver media tuner tuner xc c linux kernel allow local user gain privileg caus denial servic use free via vector involv omiss firmwar name certain data structur 
CVE-2016-7912,use free vulner ffs user copi worker function driver usb gadget function f fs c linux kernel allow local user gain privileg access data structur certain callback call 
CVE-2016-7911,race condit get task ioprio function block ioprio c linux kernel allow local user gain privileg caus denial servic use free via craft ioprio get system call 
CVE-2016-7910,use free vulner disk seqf stop function block genhd c linux kernel allow local user gain privileg leverag execut certain stop oper even correspond start oper fail 
CVE-2016-7892,adob flash player version earlier earlier exploit use free vulner textfield class success exploit could lead arbitrari code execut 
CVE-2016-7881,adob flash player version earlier earlier exploit use free vulner movieclip class handl convers object success exploit could lead arbitrari code execut 
CVE-2016-7880,adob flash player version earlier earlier exploit use free vulner set length properti array object success exploit could lead arbitrari code execut 
CVE-2016-7879,adob flash player version earlier earlier exploit use free vulner netconnect class handl attach script object success exploit could lead arbitrari code execut 
CVE-2016-7878,adob flash player version earlier earlier exploit use free vulner psdk mediaplay class success exploit could lead arbitrari code execut 
CVE-2016-7877,adob flash player version earlier earlier exploit use free vulner action messag format serial afm success exploit could lead arbitrari code execut 
CVE-2016-7876,adob flash player version earlier earlier exploit memori corrupt vulner clipboard class relat data handl function success exploit could lead arbitrari code execut 
CVE-2016-7875,adob flash player version earlier earlier exploit integ overflow vulner bitmapdata class success exploit could lead arbitrari code execut 
CVE-2016-7874,adob flash player version earlier earlier exploit memori corrupt vulner netconnect class handl proxi type success exploit could lead arbitrari code execut 
CVE-2016-7873,adob flash player version earlier earlier exploit memori corrupt vulner psdk class relat ad polici function method success exploit could lead arbitrari code execut 
CVE-2016-7872,adob flash player version earlier earlier exploit use free vulner movieclip class relat object multipl present level success exploit could lead arbitrari code execut 
CVE-2016-7871,adob flash player version earlier earlier exploit memori corrupt vulner worker class success exploit could lead arbitrari code execut 
CVE-2016-7870,adob flash player version earlier earlier exploit buffer overflow underflow vulner regexp class specif search strategi success exploit could lead arbitrari code execut 
CVE-2016-7869,adob flash player version earlier earlier exploit buffer overflow underflow vulner regexp class relat backtrack search function success exploit could lead arbitrari code execut 
CVE-2016-7868,adob flash player version earlier earlier exploit buffer overflow underflow vulner regexp class relat altern function success exploit could lead arbitrari code execut 
CVE-2016-7867,adob flash player version earlier earlier exploit buffer overflow underflow vulner regexp class relat bookmark search success exploit could lead arbitrari code execut 
CVE-2016-7864,adob flash player version earlier earlier exploit use free vulner success exploit could lead arbitrari code execut 
CVE-2016-7863,adob flash player version earlier earlier exploit use free vulner success exploit could lead arbitrari code execut 
CVE-2016-7862,adob flash player version earlier earlier exploit use free vulner success exploit could lead arbitrari code execut 
CVE-2016-7859,adob flash player version earlier earlier exploit use free vulner success exploit could lead arbitrari code execut 
CVE-2016-7858,adob flash player version earlier earlier exploit use free vulner success exploit could lead arbitrari code execut 
CVE-2016-7857,adob flash player version earlier earlier exploit use free vulner success exploit could lead arbitrari code execut 
CVE-2016-7800,integ underflow pars bim function coder meta c graphicsmagick earlier allow remot attack caus denial servic applic crash via craft bim chunk trigger heap base buffer overflow 
CVE-2016-7796,manag dispatch notifi fd function systemd allow local user caus denial servic system hang via zero length messag receiv notifi socket caus error return notif handler disabl 
CVE-2016-7795,manag invok notifi messag function systemd earlier allow local user caus denial servic assert failur pid hang via zero length messag receiv notifi socket 
CVE-2016-7545,selinux policycoreutil allow local user execut arbitrari command outsid sandbox via craft tiocsti ioctl call 
CVE-2016-7425,arcmsr iop messag xfer function driver scsi arcmsr arcmsr hba c linux kernel restrict certain length field allow local user gain privileg caus denial servic heap base buffer overflow via arcmsr messag write wqbuffer control code 
CVE-2016-7424,put rnd pixel xy mmx function x rnd templat c libav earlier allow remot attack caus denial servic null pointer derefer crash via craft mp file 
CVE-2016-7180,epan dissector packet ipmi trace c ipmi trace dissector wireshark x proper consid whether string constant allow remot attack caus denial servic use free applic crash via craft packet 
CVE-2016-7179,stack base buffer overflow epan dissector packet catapult dct c catapult dct dissector wireshark x allow remot attack caus denial servic applic crash via craft packet 
CVE-2016-7178,epan dissector packet umt fp c umt fp dissector wireshark x ensur memori alloc certain data structur allow remot attack caus denial servic invalid write access applic crash via craft packet 
CVE-2016-7177,epan dissector packet catapult dct c catapult dct dissector wireshark x restrict number channel allow remot attack caus denial servic buffer read applic crash via craft packet 
CVE-2016-7176,epan dissector packet h c h dissector wireshark x call snprintf one input buffer output buffer allow remot attack caus denial servic copi overlap applic crash via craft packet 
CVE-2016-7163,integ overflow opj pi creat decod function pi c openjpeg allow remot attack execut arbitrari code via craft jp file trigger bound read write 
CVE-2016-7162,g file remov directori function file util c file roller allow remot attack delet arbitrari file via symlink attack folder archiv 
CVE-2016-7143,authent function modul sasl c charybdi allow remot attack spoof certif fingerprint consequ log anoth user via craft authent paramet 
CVE-2016-7118,fs fcntl c auf x setfl debian patch linux imag packag kernel debian wheezi mishandl f setfl fcntl call directori allow local user caus denial servic null pointer derefer system crash via standard filesystem oper demonstr scp auf filesystem 
CVE-2016-7097,filesystem implement linux kernel preserv setgid bit setxattr call allow local user gain group privileg leverag exist setgid program restrict execut permiss 
CVE-2016-7091,sudo discov default sudo configur red hat enterpris linux possibl linux implement preserv valu inputrc could lead inform disclosur local user sudo access restrict program use readlin could use flaw read content special format file elev privileg provid sudo 
CVE-2016-7052,crypto x x vfi c openssl allow remot attack caus denial servic null pointer derefer applic crash trigger crl oper 
CVE-2016-7050,serializableprovid resteasi red hat enterpris linux desktop red hat enterpris linux hpc node red hat enterpris linux server red hat enterpris linux workstat allow remot attack execut arbitrari code 
CVE-2016-7045,format send gui function format pars code irssi allow remot attack caus denial servic heap corrupt crash via vector involv length string 
CVE-2016-7044,unformat bit color function format pars code irssi compil true color enabl allow remot attack caus denial servic heap corrupt crash via incomplet bit color code 
CVE-2016-7042,proc key show function secur key proc c linux kernel gnu compil collect gcc stack protector enabl use incorrect buffer size certain timeout data allow local user caus denial servic stack memori corrupt panic read proc key file 
CVE-2016-6855,eye gnome aka eog x x x x use glib allow remot attack caus denial servic bound write crash via vector involv pass invalid utf gmarkup 
CVE-2016-6828,tcp check send head function includ net tcp h linux kernel proper maintain certain sack state fail data copi allow local user caus denial servic tcp xmit retransmit queue use free system crash via craft sack option 
CVE-2016-6814,applic unsupport codehaus version groovi apach groovi classpath use standard java serial mechan e g communic server store local data possibl attack bake special serial object execut code direct deseri applic reli serial isol code deseri object subject vulner 
CVE-2016-6801,cross site request forgeri csrf vulner csrf content type check jackrabbit webdav apach jackrabbit x x x x x x allow remot attack hijack authent unspecifi victim request creat resourc via http post request miss craft content type header 
CVE-2016-6791,elev privileg vulner qualcomm sound driver could enabl local malici applic execut arbitrari code within context kernel issu rate high first requir compromis privileg process product android version kernel kernel android id refer qc cr 
CVE-2016-6790,elev privileg vulner nvidia libomx librari libnvomx could enabl local malici applic execut arbitrari code within context privileg process issu rate high could use gain local access elev capabl normal access third parti applic product android version kernel android id refer n cve 
CVE-2016-6789,elev privileg vulner nvidia libomx librari libnvomx could enabl local malici applic execut arbitrari code within context privileg process issu rate high could use gain local access elev capabl normal access third parti applic product android version kernel android id refer n cve 
CVE-2016-6785,elev privileg vulner mediatek driver could enabl local malici applic execut arbitrari code within context kernel issu rate high first requir compromis privileg process product android version kernel android id refer mt alp 
CVE-2016-6782,elev privileg vulner mediatek driver could enabl local malici applic execut arbitrari code within context kernel issu rate high first requir compromis privileg process product android version kernel android id refer mt alp 
CVE-2016-6781,elev privileg vulner mediatek driver could enabl local malici applic execut arbitrari code within context kernel issu rate high first requir compromis privileg process product android version kernel android id refer mt alp 
CVE-2016-6780,elev privileg vulner htc sound codec driver could enabl local malici applic execut arbitrari code within context kernel issu rate high first requir compromis privileg process product android version kernel android id 
CVE-2016-6779,elev privileg vulner htc sound codec driver could enabl local malici applic execut arbitrari code within context kernel issu rate high first requir compromis privileg process product android version kernel android id 
CVE-2016-6778,elev privileg vulner htc sound codec driver could enabl local malici applic execut arbitrari code within context kernel issu rate high first requir compromis privileg process product android version kernel android id 
CVE-2016-6777,elev privileg vulner nvidia gpu driver could enabl local malici applic execut arbitrari code within context kernel issu rate critic due possibl local perman devic compromis may requir reflash oper system repair devic product android version kernel android id refer n cve 
CVE-2016-6776,elev privileg vulner nvidia gpu driver could enabl local malici applic execut arbitrari code within context kernel issu rate critic due possibl local perman devic compromis may requir reflash oper system repair devic product android version kernel android id refer n cve 
CVE-2016-6775,elev privileg vulner nvidia gpu driver could enabl local malici applic execut arbitrari code within context kernel issu rate critic due possibl local perman devic compromis may requir reflash oper system repair devic product android version kernel android id refer n cve 
CVE-2016-6761,elev privileg vulner qualcomm media codec could enabl local malici applic execut arbitrari code within context privileg process issu rate high could use gain local access elev capabl normal access third parti applic product android version kernel kernel android id refer qc cr 
CVE-2016-6760,elev privileg vulner qualcomm media codec could enabl local malici applic execut arbitrari code within context privileg process issu rate high could use gain local access elev capabl normal access third parti applic product android version kernel kernel android id refer qc cr 
CVE-2016-6759,elev privileg vulner qualcomm media codec could enabl local malici applic execut arbitrari code within context privileg process issu rate high could use gain local access elev capabl normal access third parti applic product android version kernel kernel android id refer qc cr 
CVE-2016-6758,elev privileg vulner qualcomm media codec could enabl local malici applic execut arbitrari code within context privileg process issu rate high could use gain local access elev capabl normal access third parti applic product android version kernel kernel android id refer qc cr 
CVE-2016-6757,inform disclosur vulner qualcomm compon includ camera driver video driver could enabl local malici applic access data outsid permiss level issu rate moder first requir compromis privileg process product android version kernel kernel android id refer qc cr 
CVE-2016-6756,inform disclosur vulner qualcomm compon includ camera driver video driver could enabl local malici applic access data outsid permiss level issu rate moder first requir compromis privileg process product android version kernel kernel android id refer qc cr 
CVE-2016-6755,elev privileg vulner qualcomm camera driver could enabl local malici applic execut arbitrari code within context kernel issu rate high first requir compromis privileg process product android version kernel kernel android id refer qc cr 
CVE-2016-6525,heap base buffer overflow pdf load mesh param function pdf pdf shade c mupdf allow remot attack caus denial servic crash execut arbitrari code via larg decod array 
CVE-2016-6516,race condit ioctl file dedup rang function fs ioctl c linux kernel allow local user caus denial servic heap base buffer overflow possibl gain privileg chang certain count valu aka doubl fetch vulner 
CVE-2016-6480,race condit ioctl send fib function driver scsi aacraid commctrl c linux kernel allow local user caus denial servic bound access system crash chang certain size valu aka doubl fetch vulner 
CVE-2016-6354,heap base buffer overflow yy get next buffer function flex might allow context depend attack caus denial servic possibl execut arbitrari code via vector involv num read 
CVE-2016-6352,onelin function io ico c gdk pixbuf allow remot attack caus denial servic bound write crash via craft dimens ico file 
CVE-2016-6351,esp dma function hw scsi esp c qemu aka quick emul built esp ncr c x control emul support allow local guest os administr caus denial servic bound write qemu process crash execut arbitrari code qemu host via vector involv dma read esp command buffer 
CVE-2016-6327,driver infiniband ulp srpt ib srpt c linux kernel allow local user caus denial servic null pointer derefer system crash use abort task command abort devic write oper 
CVE-2016-6316,cross site script xss vulner action view rubi rail x x x might allow remot attack inject arbitrari web script html via text declar html safe use attribut valu tag handler 
CVE-2016-6313,mix function random number generat libgcrypt x x gnupg make easier attack obtain valu bit leverag knowledg previous bit 
CVE-2016-6312,mod dontdothat compon mod dav svn apach modul subvers packag red hat enterpris linux proper detect recurs entiti expans allow remot authent user access webdav repositori caus denial servic memori consumpt httpd crash note exist regress cve 
CVE-2016-6306,certif parser openssl u might allow remot attack caus denial servic bound read via craft certif oper relat clnt c srvr c 
CVE-2016-6302,tls decrypt ticket function ssl lib c openssl consid hmac size valid ticket length allow remot attack caus denial servic via ticket short 
CVE-2016-6262,idn libidn might allow remot attack obtain sensit memori inform read zero byte input trigger bound read differ vulner cve 
CVE-2016-6261,idna ascii function lib idna c libidn allow context depend attack caus denial servic bound read crash via byte input 
CVE-2016-6255,portabl upnp sdk aka libupnp allow remot attack write arbitrari file webroot via post request without regist handler 
CVE-2016-6254,heap base buffer overflow pars packet function network c collectd x allow remot attack caus denial servic daemon crash possibl execut arbitrari code via craft network packet 
CVE-2016-6250,integ overflow iso writer libarch allow remot attack caus denial servic applic crash execut arbitrari code via vector relat verifi filenam length write iso archiv trigger buffer overflow 
CVE-2016-6232,directori travers vulner karchiv use kde framework allow remot attack write arbitrari file via dot dot slash filenam archiv file relat knewsstuff download 
CVE-2016-6224,ecryptf setup swap ecryptf prevent unencrypt swap partit activ boot use gpt partit nvme mmc drive allow local user obtain sensit inform via unspecifi vector note vulner exist incomplet fix cve 
CVE-2016-6214,gd tga c gd graphic librari aka libgd allow remot attack caus denial servic bound read via craft tga file 
CVE-2016-6213,fs namespac c linux kernel restrict mani mount may exist mount namespac allow local user caus denial servic memori consumpt deadlock via ms bind mount system call demonstr loop trigger exponenti growth number mount 
CVE-2016-6207,integ overflow gdcontributionsalloc function gd interpol c gd graphic librari aka libgd allow remot attack caus denial servic bound memori write memori consumpt via unspecifi vector 
CVE-2016-6198,filesystem layer linux kernel proceed post renam oper overlayf file renam self hardlink allow local user caus denial servic system crash via renam system call relat fs namei c fs open c 
CVE-2016-6197,fs overlayf dir c overlayf filesystem implement linux kernel proper verifi upper dentri proceed unlink renam system call process allow local user caus denial servic system crash via renam system call specifi self hardlink 
CVE-2016-6187,apparmor setprocattr function secur apparmor lsm c linux kernel valid buffer size allow local user gain privileg trigger apparmor setprocattr hook 
CVE-2016-6186,cross site script xss vulner dismisschangerelatedobjectpopup function contrib admin static admin js admin relatedobjectlookup js django x x rc allow remot attack inject arbitrari web script html via vector involv unsaf usag element innerhtml 
CVE-2016-6185,xsloader load method xsloader perl proper locat file call string eval might allow local user execut arbitrari code via trojan hors librari current work directori 
CVE-2016-6162,net core skbuff c linux kernel rc allow local user caus denial servic panic possibl unspecifi impact via certain ipv socket oper 
CVE-2016-6161,output function gd gif c gd graphic librari aka libgd allow remot attack caus denial servic bound read via craft imag 
CVE-2016-6156,race condit ec devic ioctl xcmd function driver platform chrome cros ec dev c linux kernel allow local user caus denial servic bound array access chang certain size valu aka doubl fetch vulner 
CVE-2016-6136,race condit audit log singl execv arg function kernel auditsc c linux kernel allow local user bypass intend charact set restrict disrupt system call audit chang certain string aka doubl fetch vulner 
CVE-2016-6132,gdimagecreatefromtgactx function gd graphic librari aka libgd allow remot attack caus denial servic bound read via craft tga file 
CVE-2016-6130,race condit sclp ctl ioctl sccb function driver char sclp ctl c linux kernel allow local user obtain sensit inform kernel memori chang certain length valu aka doubl fetch vulner 
CVE-2016-6128,gdimagecropthreshold function gd crop c gd graphic librari aka libgd use php allow remot attack caus denial servic applic crash via invalid color index 
CVE-2016-5870,msm ipc router close function net ipc router ipc router socket c ipc router compon linux kernel x use qualcomm innov center quic android contribut msm devic product allow attack caus denial servic null pointer derefer possibl unspecifi impact trigger failur accept system call af msm ipc socket 
CVE-2016-5844,integ overflow iso parser libarch allow remot attack caus denial servic applic crash via craft iso file 
CVE-2016-5829,multipl heap base buffer overflow hiddev ioctl usag function driver hid usbhid hiddev c linux kernel allow local user caus denial servic possibl unspecifi impact via craft hidiocgusag hidiocsusag ioctl call 
CVE-2016-5828,start thread function arch powerpc kernel process c linux kernel powerpc platform mishandl transact state allow local user caus denial servic invalid process state tm bad thing except system crash possibl unspecifi impact start suspend transact exec system call 
CVE-2016-5766,integ overflow gd gethead function gd gd c gd graphic librari aka libgd use php x x allow remot attack caus denial servic heap base buffer overflow applic crash possibl unspecifi impact via craft chunk dimens imag 
CVE-2016-5759,mkdumprd script call dracut current work directori allow local user trick administr execut code root 
CVE-2016-5728,race condit vop ioctl function driver misc mic vop vop vringh c mic vop driver linux kernel allow local user obtain sensit inform kernel memori caus denial servic memori corrupt system crash chang certain header aka doubl fetch vulner 
CVE-2016-5696,net ipv tcp input c linux kernel proper determin rate challeng ack segment make easier remot attack hijack tcp session via blind window attack 
CVE-2016-5584,unspecifi vulner oracl mysql earlier earlier earlier allow remot administr affect confidenti via vector relat server secur encrypt 
CVE-2016-5424,postgresql x x x x might allow remot authent user createdb createrol role gain superus privileg via doubl quot backslash carriag return newlin charact databas b role name mishandl administr oper 
CVE-2016-5423,postgresql x x x x allow remot authent user caus denial servic null pointer derefer server crash obtain sensit memori inform possibl execut arbitrari code via case express within test valu subexpress anoth case inlin sql function implement equal oper use case express involv valu differ type 
CVE-2016-5421,use free vulner libcurl allow attack control connect use possibl unspecifi impact via unknown vector 
CVE-2016-5420,curl libcurl check client certif choos tls connect reus might allow remot attack hijack authent connect leverag previous creat connect differ client certif 
CVE-2016-5418,sandbox code libarch earlier mishandl hardlink archiv entri non zero data size might allow remot attack write arbitrari file via craft archiv file 
CVE-2016-5416,directori server red hat enterpris linux desktop red hat enterpris linux hpc node red hat enterpris linux server red hat enterpris linux workstat allow remot attack read default access control instruct 
CVE-2016-5410,firewalld py firewalld allow local user bypass authent modifi firewal configur via addpassthrough removepassthrough addentri removeentri setentri bus api method 
CVE-2016-5408,stack base buffer overflow mung line function cachemgr cgi squid packag el red hat enterpris linux allow remot attack execut arbitrari code via unspecifi vector note vulner exist incorrect fix cve 
CVE-2016-5404,cert revok command freeipa check revok certif permiss allow remot authent user revok arbitrari certif leverag retriev certif permiss 
CVE-2016-5400,memori leak airspi probe function driver media usb airspi airspi c airspi usb driver linux kernel allow local user caus denial servic memori consumpt via craft usb devic emul mani vfl type sdr vfl type subdev devic perform mani connect disconnect oper 
CVE-2016-5388,apach tomcat x x cgi servlet enabl follow rfc section therefor protect applic presenc untrust client data http proxi environ variabl might allow remot attack redirect applic outbound http traffic arbitrari proxi server via craft proxi header http request aka httpoxi issu note vendor state mitig plan futur releas tomcat track cve word cve id vulner 
CVE-2016-5387,apach http server follow rfc section therefor protect applic presenc untrust client data http proxi environ variabl might allow remot attack redirect applic outbound http traffic arbitrari proxi server via craft proxi header http request aka httpoxi issu note vendor state mitig assign identifi cve word cve id vulner 
CVE-2016-5386,net http packag go attempt address rfc section namespac conflict therefor protect cgi applic presenc untrust client data http proxi environ variabl might allow remot attack redirect cgi applic outbound http traffic arbitrari proxi server via craft proxi header http request aka httpoxi issu 
CVE-2016-5385,php attempt address rfc section namespac conflict therefor protect applic presenc untrust client data http proxi environ variabl might allow remot attack redirect applic outbound http traffic arbitrari proxi server via craft proxi header http request demonstr applic make getenv http proxi call cgi configur php aka httpoxi issu 
CVE-2016-5384,fontconfig valid offset allow local user trigger arbitrari free call consequ conduct doubl free attack execut arbitrari code via craft cach file 
CVE-2016-5344,multipl integ overflow mdss driver linux kernel x use qualcomm innov center quic android contribut msm devic product allow attack caus denial servic possibl unspecifi impact via larg size valu relat mdss compat util c mdss fb c mdss rotat c 
CVE-2016-5343,driver soc qcom qdsp v voic svc c qdsp v voic servic driver linux kernel x use qualcomm innov center quic android contribut msm devic product allow attack caus denial servic memori corrupt possibl unspecifi impact via write request demonstr voic svc send req buffer overflow 
CVE-2016-5342,heap base buffer overflow wcnss wlan write function driver net wireless wcnss wcnss wlan c wcnss wlan devic driver linux kernel x use qualcomm innov center quic android contribut msm devic product allow attack caus denial servic possibl unspecifi impact write dev wcnss wlan unexpect amount data 
CVE-2016-5340,ashmem file function driver stage android ashmem c certain qualcomm innov center quic android patch linux kernel x mishandl pointer valid within kgsl linux graphic modul allow attack bypass intend access restrict use ashmem string dentri name 
CVE-2016-5338,esp reg read esp reg write function hw scsi esp c qemu allow local guest os administr caus denial servic qemu process crash execut arbitrari code qemu host via vector relat inform transfer buffer 
CVE-2016-5337,megasa ctrl get info function hw scsi megasa c qemu allow local guest os administr obtain sensit host memori inform via vector relat read devic control inform 
CVE-2016-5325,crlf inject vulner serverrespons writehead function node js x x x x allow remot attack inject arbitrari http header conduct http respons split attack via reason argument 
CVE-2016-5322,setbytearray function tif dir c libtiff earlier allow remot attack caus denial servic bound read via craft tiff imag 
CVE-2016-5315,setbytearray function tif dir c libtiff earlier allow remot attack caus denial servic bound read via craft tiff imag 
CVE-2016-5314,buffer overflow pixarlogdecod function tif pixarlog c libtiff earlier allow remot attack caus denial servic applic crash possibl unspecifi impact via craft tiff imag demonstr overwrit vgetpar function pointer rgb ycbcr 
CVE-2016-5297,error argument length check javascript lead potenti integ overflow bound check issu vulner affect thunderbird firefox esr firefox 
CVE-2016-5296,heap buffer overflow cairo process svg content caus compil optim result potenti exploit crash vulner affect thunderbird firefox esr firefox 
CVE-2016-5293,mozilla updat run updat log file work directori point hardlink data append arbitrari local file vulner requir local system access note issu affect window oper system vulner affect firefox esr firefox 
CVE-2016-5291,origin polici bypass local shortcut file load arbitrari local content disk vulner affect thunderbird firefox esr firefox 
CVE-2016-5290,memori safeti bug report firefox firefox esr bug show evid memori corrupt presum enough effort could exploit run arbitrari code vulner affect thunderbird firefox esr firefox 
CVE-2016-5265,mozilla firefox firefox esr x allow user assist remot attack bypass origin polici conduct univers xss uxss attack read arbitrari file arrang presenc craft html document craft shortcut file local directori 
CVE-2016-5264,use free vulner nsnodeutil nativeanonymouschildlistchang function mozilla firefox firefox esr x allow remot attack execut arbitrari code caus denial servic heap memori corrupt via svg element mishandl effect applic 
CVE-2016-5263,nsdisplaylist hittest function mozilla firefox firefox esr x mishandl render display transform allow remot attack execut arbitrari code via craft web site leverag type confus 
CVE-2016-5262,mozilla firefox firefox esr x process javascript event handler attribut marque element within sandbox ifram element lack sandbox allow script attribut valu make easier remot attack conduct cross site script xss attack via craft web site 
CVE-2016-5259,use free vulner canonicalizexpcomparticip function mozilla firefox firefox esr x allow remot attack execut arbitrari code via script close servic worker within nest sync event loop 
CVE-2016-5258,use free vulner webrtc socket thread mozilla firefox firefox esr x allow remot attack execut arbitrari code leverag incorrect free oper dtls object shutdown webrtc session 
CVE-2016-5254,use free vulner nsxulpopupmanag keydown function mozilla firefox firefox esr x allow attack execut arbitrari code caus denial servic heap memori corrupt applic crash leverag keyboard access use alt key select top level menu item 
CVE-2016-5252,stack base buffer underflow mozilla gfx basepoint function mozilla firefox firefox esr x allow remot attack execut arbitrari code via craft two dimension graphic data mishandl clip region calcul 
CVE-2016-5244,rds inc info copi function net rds recv c linux kernel initi certain structur member allow remot attack obtain sensit inform kernel stack memori read rds messag 
CVE-2016-5243,tipc nl compat link dump function net tipc netlink compat c linux kernel proper copi certain string allow local user obtain sensit inform kernel stack memori read netlink messag 
CVE-2016-5238,get cmd function hw scsi esp c qemu might allow local guest os administr caus denial servic bound write qemu process crash via vector relat read inform transfer buffer non dma mode 
CVE-2016-5195,race condit mm gup c linux kernel x x allow local user gain privileg leverag incorrect handl copi write cow featur write read memori map exploit wild octob aka dirti cow 
CVE-2016-5180,heap base buffer overflow are creat queri function c are x allow remot attack caus denial servic bound write possibl execut arbitrari code via hostnam escap trail dot 
CVE-2016-5178,multipl unspecifi vulner googl chrome allow remot attack caus denial servic possibl impact via unknown vector 
CVE-2016-5177,use free vulner v googl chrome allow remot attack caus denial servic crash possibl unspecifi impact via unknown vector 
CVE-2016-5126,heap base buffer overflow iscsi aio ioctl function block iscsi c qemu allow local guest os user caus denial servic qemu process crash possibl execut arbitrari code via craft iscsi asynchron ioctl call 
CVE-2016-5118,openblob function blob c graphicsmagick imagemagick allow remot attack execut arbitrari code via pipe charact start filenam 
CVE-2016-5116,gd xbm c gd graphic librari aka libgd use certain custom php x configur allow context depend attack obtain sensit inform process memori caus denial servic stack base buffer read applic crash via long name 
CVE-2016-5108,buffer overflow decodeadpcmimaqt function modul codec adpcm c videolan vlc media player allow remot attack caus denial servic crash possibl execut arbitrari code via craft quicktim ima file 
